game_id,game_title,system_requirements,game_rating,game_votes,fps_system_bench,game_short_desc
4762,Microsoft Tinker,-,0.0,0,0,"He's little, he's metal, and he's lost.Being a small robot isn’t always easy. Being a small robot marooned in a surreal world of clockwork, inventive mechanisms and challenging puzzles, even less so. In Tinker, a free puzzle game that pushes the boundaries of robot deduction, you’ll guide your robot through switches, contraptions to reach the exit. He’ll only do what you command. He’ll only go where you tell him to. It’s up to you to get him home!"
4763,Ms. Splosion Man,-,0.0,0,0,"Ms. Splosion Man shares much of the same gameplay with its predecessor, 'Splosion Man. The character is made entirely of explosive material. The aim of the game is to ""splode"" through a series of levels consisting of puzzles, traps, and enemies to escape the facility. A splode is effectively a jump, and can also be used to kill enemies, such as scientists and robots, demolish walls, detonate explosive barrels or trigger other effects."
4764,Zoo Tycoon 2: Extinct Animals,-,0.0,0,0,"More than 30 Extinct animals are ready to be brought back to life—just for your zoo! From the adorable dodo bird to the massive American mastodon, the ferocious saber-toothed cat, and the terrific T. rex, enchant your guests with animals from the past in Zoo Tycoon 2: Extinct Animals. Head out on a paleontology dig to search for fossils, assemble your finds, and then take them to the Extinct Research Lab to bring your Extinct animals to life! Unveil the drama of Extinct landscapes with misty springs, tar pits, glaciers—and maybe even a caveman or two. Once you’ve populated your Extinct zoo, you can research and cure diseases, and even wrangle a pack of rampaging dinosaurs in first-person mode!"
4765,viva pinata,"
System Requirements
 Additional Requirements
 DVD-ROM, SVGA monitor, mouse or compatible device
 OS Family
 Windows
Minimum
 RAM
 1 GB
System Requirements Details
 Processor Speed
 1.8 Hz
 Min Hard Drive Space
 10 GB
 Min Operating System
 Microsoft Windows Vista / XP ",0.0,0,0,"Likened to The Sims, Animal Crossing, and Harvest Moon, the game tasks the player with turning a neglected plot of land into a beautiful garden. As with many sandbox games, the game is open-ended, with no strict winning or losing requirements. Instead, players are guided only generally towards the objectives of increasing their garden's value and attracting piñata residents. Players are free to determine their own sub-goals and work towards them."
4766,Police Force,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.53GHz / AMD Athlon XP 2500+ 

Graphics: AMD Radeon X1300 256MB or NVIDIA GeForce 6600 GT 256MB 

System Memory: 1 GB RAM


Storage: 5 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Police Force offers the opportunity to experience law enforcement like never before! Battle on the front line of crime as you take command of the policing for a thriving German city. Emergency calls come thick and fast, dynamically generated to put your organisational skills to the test. Perform uniform patrols to keep the city safe, in a huge open world, complete with night and day scenarios and changing weather."
4767,1953: KGB Unleashed,"
OS: Win Xp 32 
Processor: Intel Celeron E1200 Dual-Core 1.6GHz / AMD Athlon 64 X2 Dual Core 3600+ 

Graphics: AMD Radeon HD 2900 GT or NVIDIA GeForce 8800 GS 

System Memory: 1.5 GB RAM


Storage: 800 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","“1953 – KGB Unleashed” is based on real projects conducted by the Ministry of State Security of the USSR (the former KGB). During that time they pushed the limits of human endurance, testing for the possibility of telepathy, as well as researching the psychological impact of fear on the human brain. The photo-realistic visual style of “1953 – KGB Unleashed” recreates the USSR of the fifties: the underground shelter’s interior is constructed using real Soviet military plans, and the materials found there are based on historically valid documents."
4768,Panzer Corps: Afrika Korps,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.0GHz / AMD Athlon XP 1500+ 

Graphics: AMD Radeon HD 3450 or NVIDIA GeForce 6600 

System Memory: 1 GB RAM


Storage: 500 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Developed by The Lordz Games Studio and FlashBack Games and published by Slitherine and Matrix, Panzer Corps is the ultimate wargaming experience.Panzer Corps: Afrika Korps is an expansion for the existing Panzer Corps owners and a full stand-alone game for new players. It brings to the table a lot of new content, but also a number of novelties in gameplay and a full-blown support of desert warfare into the game."
4769,Transcripted,"
OS: Win Vista 32 
Processor: Intel Pentium D 805 2.67GHz / AMD Athlon 64 3500+ 

Graphics: AMD Radeon 9600 Series or NVIDIA GeForce 210 

System Memory: 2 GB RAM


Storage: 1.5 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","History’s greatest battles have always been fought at scales too small for the human eye to see. The microcosm is a violent, chaotic world, where the struggle for existence rages between countless organisms every second of every day… until now. The game has changed- a disease unlike anything in nature has recently been discovered infecting humans, and is spreading fast. This xeno pathogen is unrecognizable to scientists… it is either an alien virus, or the masterwork of a brilliantly twisted nano-engineer wielding an evil sense of humor. The xeno pathogen is immune to traditional methods of treatment; only the most cutting edge weapons have any hope of stopping the disease before it reaches epidemic proportions"
4770,Symphony,"
OS: Win Xp 32 
Processor: Intel Pentium 4 3.40GHz / AMD Athlon 64 3300+ 

Graphics: AMD Radeon HD 6370M or NVIDIA GeForce 605 512MB 

System Memory: 2 GB RAM


Storage: 1 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","In Symphony, you fight through levels uniquely generated by your own song collection, discover items and vanquish bosses to defeat the evil within!With Symphony, we wanted to push the limits of user-music-based gameplay and focused on two concepts:Your music creates the game.Every song has a unique emotion, sound and rhythm, and we wanted the gameplay to capture that as fully as possible. When your music gets intense or calmer, so does the gameplay. Enemies appear and shoot on the beat of the music. Some weapons are music-driven. Each song has its personality and it directly translates into gameplay.ReplayabilityIn Symphony, each song in your collection not only becomes a unique level, but also provides you with an item you can equip and challenges you with score targets to reach. As you progress through the game, you unlock new difficulty levels, new items and abilities! This means you have many reasons to play your favorite song over and over."
4771,Death Rally,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.4GHz / AMD Athlon XP 2100+ 

Graphics: AMD Radeon HD 6540G2 or NVIDIA GeForce GT 420 

System Memory: 2 GB RAM


Storage: 600 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Death Rally is a top-down perspective racing video game developed by Remedy, published by Apogee and distributed by GT Interactive Software. Formerly known as HiSpeed as a working development title."
4772,Naruto Shippudden: Ultimate Ninja Storm 3,-,0.0,0,0,"Naruto Shippudden: Ultimate Ninja Storm 3 is Namco Bandai and Cyberconnet 2's fourth entry into the Storm Series. This time, the player will play and feel the epic and never-before-seen events that Konoha went through during the Kyuubi's attack. Cyberconnect 2 confirms that this game will have the biggest character-roster all of games. This is also going to be the first entry to support stereoscopic 3D as well. Slated for a release in 2013, this games will release on the PS3 and Xbox 360."
4773,Insecticide,-,0.0,0,0,"The game takes place in the crime-ridden city of Troi in a world where insects have evolved into the dominate life form and humans have degenerated into ""hominids."" The story follows two police officers from the Insecticide Division (a pun on homicide) as they try to solve the murder at the Nectarola soft drink company. The game incorporates fast shooter elements as well as being able to conduct investigations and interrogations."
4774,AssaultCube,"
OS: Win 2000 
Processor: Intel Pentium III / AMD Athlon LE-1660 

Graphics: AMD Radeon Xpress X200 or NVIDIA GeForce 205 

System Memory: 256 MB RAM


Storage: 1 GB Hard drive space

DirectX 8 Compatible Graphics Card
",9.0,2,"200+ 
FPS","AssaultCube is a free multiplayer first-person shooter game, based on the CUBE engine. It takes place in realistic environments, with fast, arcade gameplay. Although the main focus of AssaultCube is multiplayer online gaming, a single player mode consists of computer-controlled bots."
4775,Harvest: Massive Encounter,-,0.0,0,0,"It's a space gold rush! You have decided to take part in a race for space, or rather, the race to mine the planets in space in exchange for your fair share of Colonial Credits. Problem is, humans aren't the only sentient beings of the universe. After taking off from Earth and making your way to a system known as ""Harvest14"", you soon discover that those other sentient beings are closer to home than you thought. After landing a colony on three out of the four planets in the system (the fourth being void of anything necessary), you begin to encounter the aliens, and they're hell-bent on making sure you don't make it off their planet alive. The only question that remains is: how long can you survive?"
4776,The Gunstringer,-,0.0,0,0,"The Gunstringer is a Kinect title which makes use of the player's body to control the game rather than a gamepad. The player controls the character's movement with their left hand, while the right is used to aim and fire the character's gun. Players can mark multiple enemies to fire on and once the player makes a firing gesture all marked enemies are shot by the character. Certain moments in the game are presented as a rail shooter and allow the player to use both hands to control two guns while the character moves along a pre-defined path."
4777,The Walking Dead: Survival Instinct,"
OS: Win Xp 32 
Processor: Intel Celeron E1500 Dual-Core 2.2GHz / AMD Athlon 64 X2 Dual Core 4800+ 

Graphics: AMD Radeon HD 6530D or NVIDIA GeForce GT 330 

System Memory: 2 GB RAM


Storage: 5 GB Hard drive space

DirectX 9 Compatible Graphics Card
",7.75,4,0,"The Walking Dead: Survival Instinct is a first-person shooter video game developed by Terminal Reality and published by Activision. It is based on The Walking Dead television series, in contrast to the video game by Telltale Games, which is based on the comics. The Walking Dead: Survival Instinct acts as a prequel to the TV Series; it is set in the Georgia countryside and focuses on Daryl and Merle Dixon as they make their way to Atlanta during the early days of the zombie apocalypse."
4778,Touhou Koumakyou The Embodiment of Scarlet Devil,-,10.0,0,0,"Touhou Koumakyou ~ the Embodiment of Scarlet Devil. (東方紅魔郷 ～ the Embodiment of Scarlet Devil., lit. Eastern Lands of the Scarlet Devil) is a vertical scrolling shooter and the sixth official game of the Touhou Project series. It is the first to be released specifically for the Windows operating system and the first by Team Shanghai Alice. All games before Embodiment of Scarlet Devil were made for the PC-98 series of computers and were released by Amusement Makers."
4779,Thrillville: Off the Rails,-,0.0,0,0,"Thrillville: Off the Rails is a theme park simulation video game Your self-designed character is the manager of a line of very unpopular theme parks owned by your uncle, Mortimer, who is the designer of many great theme-park-related inventions. There are five parks, and each one has three sections that all tie in to the same overall theme. For example, in Thrillville Giant, the objects in the park are all very big. Sometimes, some of the rides for the park continue the same theme. During your park's rise to fame, you have to deal with many attempts to take down its popularity, mainly from Vernon Garrison, a rival character who runs another chain of amusement parks called Globo-Joy.You need to keep your customers happy so that they don't go to Globo-Joy. Throughout the game, there are lots of mini games and missions to be played, and there is a separate multiplayer mini-game section, as well as another section where coasters can be created and saved to be used in the game."
4780,Ion Assault,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E4400 2.0GHz / AMD Athlon 64 X2 Dual Core 3800+ 

Graphics: AMD Radeon HD 2600 XT or NVIDIA GeForce 7800 GT 

System Memory: 1 GB RAM


Storage: 250 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","ANYONE CAN PLAY: Utilizing its dynamic level intensity, ION ASSAULT is both accessible for the beginner as well as challenging for the skilled gamer. The faster you destroy obstacles, the more enemies the game will throw at you, so play it safe and clear one obstacle at a time or go crazy and see how many enemies the game can throw at you for a maximum score!"
4781,S.W.I.N.E,-,0.0,0,0,"S.W.I.N.E. (Strategic Warfare In a Nifty Environment) is a real-time tactics game designed by FishTank Studios. The player chooses to fight as either the brutal invading pigs or the campy rabbits, and plays a series of missions. There are many units, including mortar, artillery, and tank units. There are also 10 multiplayer campaigns, each with many modes of play, including capture the flag and deathmatch. In 2005, S.W.I.N.E. was made available to download for free by its developer, Stormregion."
4782,Analogue: A hate story,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.7GHz / AMD Athlon XP 1700+ 

Graphics: AMD Radeon Xpress 1200 Series or NVIDIA GeForce FX 5200 

System Memory: 1 GB RAM


Storage: 80 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Uncover the mystery of what happened to the final generation aboard the generation ship Mugunghwa by reading through its dead crew's logs, with the help of a spunky AI sidekick!"
4783,Postal 2 Apocalypse Weekend,-,10.0,2,0,"Apocalypse Weekend is an expansion pack to Postal 2 released by Running with Scissors on May 12, 2005 for Microsoft Windows, and September 28, 2005 for the Mac OS X and Linux versions. Apocalypse Weekend expands the reaches of Paradise with new maps and missions, set on Saturday and Sunday, adds new weapons and foes, and raises the gore and violence to an even greater level. It was later included in both the Postal Fudge Pack and Postal X : 10th Anniversary compilations alongside Share the Pain and several fan produced mods, including A Week in Paradise which allows content from Apocalypse Weekend to appear in the original game as well as allowing the expansions levels to be played as part of the original five day campaign."
4784,The Original Crazy Chicken Hunt,-,0.0,0,0,"The first game of the series was reduced to the essentials. It's easy to summarise: The hunter in front of the screen must shoot down as many grouse as possible in 90 seconds. This generates points. That's it. Simple, but effective!"
4785,Actua Soccer 3,-,0.0,0,0,"The last of the series, Actua Soccer 3 arrived in late 1998. For the first time, both club and national teams were present, plus other teams (such as Arsenal LFC) and various joke teams. While its predecessor had been criticized for the absence of club teams, Actua Soccer 3 featured a total of 25 leagues with 450 national and international teams, more than any game of the time except the earlier Sensible World of Soccer as well as over 10000 players. The graphics used a slightly improved version of the Actua Soccer 2 engine with much improved weather effects. Trevor Brooking was replaced by Martin O'Neill as Barry Davies' commentary partner. ""Let Me Entertain You"" by Robbie Williams was the only ingame soundtrack the classical operatic theme Cavalleria Rusticana (Rustic Chivalry) by Pietro Mascagni was played during the game's introduction video."
4786,But to Paint a Universe,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.4GHz / AMD Athlon XP 1500+ 

Graphics: AMD Radeon Xpress 1200 Series or NVIDIA GeForce 6200 LE 

System Memory: 1 GB RAM


Storage: 100 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","But to Paint a Universe is a puzzle adventure developed by indie developer Mårten Jonsson.The game features a narrated Adventure Mode that has our main protagonist, a little girl, struggling to restore a broken sky.There's also a Time Attack Mode which features both offline and online score boards."
4787,Street Legal Racing Redline,"
OS: Win 98 
Processor: Intel Pentium III / AMD Athlon MP 

Graphics: AMD Radeon 9500 or NVIDIA GeForce 4 MX 4000 

System Memory: 128 MB RAM


Storage: 500 MB Hard drive space

DirectX 9 Compatible Graphics Card
",4.0,1,"200+ 
FPS","Street Legal Racing Redline is a vehicle simulator game based on driving, tuning and racing missions. There are stock cars already installed in game, but you can easily add new cars in game. The worst problem in game is that cars were invented by developers own imagination, there are no ''real life'' models in game. This is a relaxing game for everyone who likes cars and everything connected to them!"
4788,Hour of Victory,-,0.0,0,0,"The game advertises itself as letting players ""fight the famous battles of WWII"". The game features multiple settings from Europe and North Africa, such as a nuclear reactor in Berlin, castles, etc.Players can assume the roles of three different soldiers each with different skills: Ross, a British Commando and brute fighter, Bull, an Army Ranger sniper, or Taggert, a stealthy covert operative. Each character also has a special skill: Ross can use his strength to push things out of the way, Bull can climb ropes, and Taggert can pick locks. Players are able to drive any vehicles they find such as Kubelwagens, Sherman tanks, Panzers, and Tiger tanks. A player's health is automatically restored if a player avoids damage for a short while and stands still. A stamina meter also controls how fast a player can run. The single-player campaign lasts approximately five to seven hours."
4789,Age of Wonders II: The Wizards Throne,-,10.0,1,0,"Awakened to join an immortal group of Wizards in the Circle of Evermore, you must restore balance to a world on the brink of collapse. Powerful spheres of magic are thrown against one another in a war of Wizards the likes of which have never been seen before. By mastering magical forces of creation and dealing with the deities who govern them, you must establish a fantasy empire and confront other Wizards in your quest to THE WIZARD'S THRONE."
4790,Perfect Dark Zero,-,0.0,0,0,"Perfect Dark Zero is a first-person shooter video game developed by Rare and published by Microsoft Game Studios. It was exclusively released as a launch title for the Xbox 360 on November 17, 2005 in North America and December 2, 2005 in Europe. It is a prequel to the Nintendo 64 game Perfect Dark and takes place in the year 2020, predating the original Perfect Dark's storyline by three years. The game follows bounty hunter Joanna Dark as she works alongside her father and other key characters to stop a conspiracy by rival corporation dataDyne."
4791,Falcon 4.0: Allied Force,-,0.0,0,0,"Falcon 4.0: Allied Force (F4AF) is an F-16 based combat flight simulator released by Lead Pursuit on 28 June 2005. The game is based around a realistic simulation of the Block 50/52 F-16 Fighting Falcon in a series of missions in the Balkans. The game engine is based on the source code of the original 1998 Falcon 4.0 from MicroProse, and consists largely of a collection of improvements from the official patches and extensive Falcon modding community. Allied Force also introduced several major new features and significant improvements in realism and stability."
4792,Zoo Tycoon 2: Endangered Species,-,10.0,1,0,"Zoo Tycoon 2: Endangered Species is the first of the Zoo Tycoon 2 expansion packs (The others are African Adventure, Marine Mania, the downloadable Dino Danger Pack and the newest expansion Extinct Animals). It gives the player 20 new animals, some of them are rare, such as the Florida Panther and the koala, as well as giving the player new innovations such as sky trams, Jeep rides, elevated paths and several new campaigns and challenges."
4793,Hit Monkey,-,0.0,0,0,"A new game was teased by Marvel and High Moon Studios when they announced a partnership with Activision last week. With the earth-shattering success of the Avengers movie, many perceived this to be it's movie tie-in. How wrong they were"
4794,Age of Wonders,-,0.0,0,0,"Age of Wonders is a turn-based game combining the best elements of strategy, adventure and role-playing. It features 12 unique fantasy races, over 50 different heroes with upgradable abilities, dozens of spells and scores of locations to explore. In this game of conquest, players employ strategic and tactical skills to command troops in capturing vital locations and defeating enemies in a captivating single player campaign or compete with friends in multi-player scenarios."
4795,Americas 10 Most Wanted,-,9.0,2,0,"America's 10 Most Wanted enlists the military expertise of CIFR's top agent in the hunt for US fugitives listed on the FBI website, including the notorious leader of the Al 'Queda terrorist network Osama Bin Laden and the ousted leader of Iraq Saddam Hussein. Commentary is provided by Dan Rathner, star news anchor for the US television network CBS over licensed news footage from CNN. In game music is provided by members of So Solid Crew who will also make guest appearances in the game."
4796,Armored Fist 3,-,0.0,0,0,"Crush Vehicles and Buildings as the M1A2 rolls over obstacles with impunity, leaving only the track of its tread path behind. Devastate hordes of advanced AI infantry with your turret mounted M2 50 Caliber machine-gun or simply run em' over with your 70"
4797,007 Legends,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E6305 1.86GHz / AMD Athlon 64 X2 Dual Core 4600+ 

Graphics: AMD Radeon HD 4650 1GB or NVIDIA GeForce GT 130 

System Memory: 2 GB RAM


Storage: 7 GB Hard drive space

DirectX 9 Compatible Graphics Card
",7.67,9,0,"Our story begins deep in murky, watery depths. You’re James Bond, and you’re drifting, unconscious. You don’t knowwhy – only that you’re struggling for your life like never before. In moments of cognizance, you recall epic momentsfrom the last 50 years. The harrowing chases. The uber-villains. The exotic locales. The girls.What will be your legend if this is the end?In 007 Legends, you’ll take on the role of James Bond as played by Daniel Craig, running missions in the most iconicsettings of 007’s five-decade film history. The places and times remain classified, but each retains the look and feel ofthe original movies, updated with reimagined characters, expanded gameplay and exciting new plotlines.Which brings us back to your current predicament. The clock is ticking. Will this be yet another close brush with death,or has your remarkably good luck dried up at last?Only you can answer that, Bond."
4798,Tom Clancy: Ghost Recon Future Soldier: Arctic Strike,"
OS: Win Xp 32 
Processor: Intel Pentium D 830 3.0GHz / AMD Athlon 64 X2 Dual Core 4400+ 

Graphics: AMD Radeon HD 4650 or NVIDIA GeForce GT 520 

System Memory: 2 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","The Arctic Strike DLC extends your Ghost Recon Future Soldier Experience, bringing you from the streets of Moscow to the far reaches of the Arctic. It includes additional multiplayer maps, a new adversarial mode, a new Guerrilla Mode co-op map and six additional weapons to provide for even more diversity in your arsenal."
4799,Scania Truck Driving Simulator,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E4600 2.4GHz / AMD Athlon 64 X2 Dual Core 4600+ 

Graphics: AMD Radeon X1300 256MB or NVIDIA GeForce 7600 GT 256MB 

System Memory: 2 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",9.0,2,"200+ 
FPS","Get behind the wheel of one of the most iconic trucks on the road with this highly detailed Scania R-series simulation. Put your driving skills to the ultimate test with truck maneuvering challenges that serve as a practical exam as you strive to gain your licence. Complete intricately designed courses and tasks, in realistic environments that put you firmly into the driver's seat."
4800,Snowcat Simulator 2011,-,0.0,0,0,"Everybody knows the giant vehicles preparing the white tracks for skier. No slope is too steep and no snowbank to huge. As driver of such a monstrosity, you are responsible to prepare the rundowns in a giant ski area. Everyday crowds of people arrive at the peak of the mountain, ready to ski down the tracks on perfect prepared rundowns. It is up to the player to make their wish come true. In order to fulfill this duty, the player must handle snowcats in various sizes. In addition to the rundowns, the player must keep the roads to the ski area clean as well, using the snow blower machine.This job is not easy. Strong wind and heavy snowfall exuberates the work on the rundowns. There is only one way to get the job done, enter the snowcat, start the engine and get this monster moving. By day or by night, it does not matter, the rundowns must be prepared before the first vacationers arrive."
4801,Ride Em Low,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.4GHz / AMD Athlon XP 2600+ 

Graphics: AMD Radeon HD 2350 Pro or NVIDIA GeForce FX 5500 

System Memory: 1 GB RAM


Storage: 500 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,0,"Buy your ride and keep it in a good condition to compete with other pretenders. Tune it up in your garage to achieve the best performance, change engine parts, switch gearboxes and other stuff to make your wheels spin as fast as possible.If you're a good tuner, you'll soon manage to pimp your ride - change tires and rims, lower the suspension and (last but not least) install hydraulics suspension system. Then you'll be able to enter lowrider competitions and compete in 3 different modes: jump, dance and freestyle."
4802,Snowcat Simulator,-,0.0,0,0,"You are responsible for the quality of the slopes in a huge ski area. Every day, big crowds flock to the ski-regions and want to rush down the ski runs as fast as possible. But as soon as any inconveniences or delays arise, the tourists complain and money stops rolling in.But always remember, keeping such a slope in a good shape is not as easy as you might think. Perpetual snow fall, aggressive snowboarders or strong winds mean that the slopes slowly but surely become impassable. Therefore you and the slope caterpillar have to keep on moving - in such a profession the fear of steep slopes is out of place. Slide the snow correctly, compress it and spare no effort to ensure that the slopes keep in good repair, the skiers will thank you."
4803,Rail Cargo Simulator,-,0.0,0,0,"Coordinate the goods traffic with the available shunting locomotives and by using the hump yards in the most efficient way. In the career mode you start working in a small marshalling yard. By and by, due to your efforts, you work your way up to bigger marshalling yards. A level is considered to be solved, if the trains have been arranged correctly.But be careful, unpredictable events always affect the current happenings, such as:Problems with the wagons such as axle or fire damagesDefects of railway tracks"
4804,Roadworks Simulator,-,10.0,1,0,"You are responsible for the streets and roads in your city. Under certain circumstances you get contracts for plaster work, the creation of pedestrian and bike paths, or the replacement of gas, water and power lines in existing roads. With so many people in a city, there is always the need for new living space, which has to be opened up with roads. In addition, the residents ask here and there for wider and faster roads.During the game you receive more and more new tools, machines and experience points. In addition to the linear career mode, the level can be selected individually and high scores for this certain level can be stored, once you have accomplished all tasks. Thus, on the hunt for the high score, the game can be played with friends too. Lots of machines waiting for you like the jackhammer, dumber, digger, street roller and road steeper."
4805,Monster Truck Madness 2,-,0.0,0,0,"Monster Truck Madness 2 (abbreviated as MTM2, codenamed ""Metal Crush 2""[1]) is a monster truck racing PC game developed by Terminal Reality and published by Microsoft Games, in 1998."
4806,Made Man,-,10.0,1,0,"Made Man is a third-person shooter video game developed by the UK company SilverBack Studios and published by Mastertronic and Aspyr for PlayStation 2 and Windows. The game is set in the New York underworld of organized crime in the Mafia. The storyline is written by crime author David Fisher with collaboration from former mafioso Salvatore ""Bill"" Bonanno.The player assumes the role of Joey Verola, a former soldier, as he is indoctrinated into the world of American organized crime and must relive his life - every moment, every kill - as he rises through the ranks to become a made man. The storyline spans three decades of his life, from the horror of Vietnam to the urban jungle of Brooklyn."
4807,Incubation: Battle Isle Phase Four,-,0.0,0,0,"Incubation: Time Is Running Out (also known as Incubation: Battle Isle Phase Four) is a turn-based tactics computer game from Blue Byte Software released in 1997. In the game, the player controls a squad of soldiers against an alien threat. The game was one of the first strategy titles to use fully 3D graphics, and supported hardware acceleration on the 3dfx Voodoo."
4808,Railroad Tycoon 2: Platinum,-,0.0,0,0,"This is a collection of Railroad Tycoon 2 and Railroad Tycoon 2: The Second Century, packed with over 50 custom made maps.Railroad Tycoon II is a railroad simulation that covers the history of railroads from the late 1700s to the 2000s. The player assumes the role of the chairman in a railroad company, trying to make profits for the investors (often but not necessarily including the player themself) and completing various other objectives while being hindered by rival companies, train breakdowns and train robbers.Most of the gameplay consists of building tracks, stations and trains, which are used for hauling goods from one station to another. Money received from hauling is determined by the distance between the two stations, the demand and value of the delivered goods, station improvements and the difficulty level."
4809,Zero Gear,-,0.0,0,0,"Zero Gear is a racing game developed and published by NimbleBit. In the game the player controls a kart and tries to finish first trying to make the other players fail by using weapon pick-ups. The game officially supports up to eight players (though servers with up to 16 slots are possible), allows for customized carts and drivers, and has multiple game modes such as ""Race"", ""Tag"", ""Goal"", and ""Target.""[3]A fifth mode, ""Sumo,"" was added in an update on February 19th, 2010, the last update to date.[4] The game appears to have lost all of its support from NimbleBit as of March 2010."
4810,Woodcutter Simulator 2011,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.8GHz / AMD Athlon XP 1700+ 

Graphics: AMD Radeon X600 Series or NVIDIA GeForce 210 

System Memory: 1 GB RAM


Storage: 750 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","The smell of fresh tree gum, the sound of heavy vehicles and hard work for real men awaits the player in the Woodcutter Simulator 2011 – Multiplayer Edition. The player is in charge of his own wood-manufacturing facility in the deep woods. To get his jobs done, the player must do the work of a real man and handle all aspects of the forest industry from cutting trees to sawing.The player has to handle the real big machinery. He takes control of different huge vehicles such as the Harvester, which cuts and debranches every tree within a few seconds. Afterwards the dragger pulls the trees out of the woods into the sawmill where the forest giants are reduced to small pieces of wood. When the sawmill has finished its work, the player entrains the produced logs onto a trucks using the heavy crane."
4811,Woodcutter Simulator,-,0.0,0,0,"You assume the role of a timber worker who slowly works his way up from small to huge orders, where he even has to fell mammoth trees. You receive orders for the safe removal of trees in gardens or parks, the preparation of building sites and the production of firebreaks. In addition to the tree felling you have to take care of the processing, such as debarking or sawing as well as the wood transport to the processing facilities. For a realistic representation, a 3D graphics engine is used, which represents the events at any time clearly and realistically. Step by step the player gains experience and thus more extensive special orders."
4812,Mass Effect 3: Earth,"
OS: Win Xp 32 
Processor: Intel Pentium Dual Core E2160 1.80GHz / AMD Athlon 64 X2 Dual Core 3600+ 

Graphics: AMD Radeon HD 6380G or NVIDIA GeForce 405 

System Memory: 1 GB RAM


Storage: 1 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","The fighting is fiercest when it’s your home at stake! Mass Effect 3: Earth adds mods, gear, and new maps for Rio, Vancouver, and London."
4813,The Race for the White House,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.6GHz / AMD Athlon XP 1600+ 

Graphics: AMD Radeon X800 GT or NVIDIA GeForce 6600 GT 

System Memory: 2 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,0,The Race for the White House is a presidential election simulation game with realistic elements for political neophytes and serious political junkies!
4814,Ether Vapor Remaster,"
OS: Win Xp 32 
Processor: Intel Pentium 4 3.0GHz / AMD Athlon XP 3000+ 

Graphics: AMD Radeon Xpress 1100 128mb or NVIDIA GeForce 6200 

System Memory: 512 MB RAM


Storage: 100 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","ETHER VAPOR Remaster is a cinematic 3D arcade shooter and visual treat from developer Edelweiss. Explosions, lasers, ships and backgrounds are breathtakingly rendered. The dynamic camera uses vertical, horizontal and cinematic chase cam views to switch up the action and highlight the drama. Use multi-lock-on to shoot tens of missiles at a time and even blow up an entire battleship in the challenging Bonus Zones."
4815,Spider-Man,-,9.0,0,0,"Spider-Man is an action video game based upon the Marvel Comics character of the same name. It is loosely based on the 1990s Spider-Man and Spider-Man Unlimited cartoon series. The game was developed by Neversoft and published by Activision. Released originally for the PlayStation and Nintendo 64 in 2000, the game was subsequently ported to the Sega Dreamcast and PC. An alternate was also created for the Game Boy Color."
4816,World War III: Black Gold,-,10.0,1,0,"“World War III: Black Gold” is an RTS game in full 3D, set in the modern world, and allowing the player to choose any of the three sides of the battlefield – USA, Russia or Iraq. The countries use any way and weapon that are at their disposal to fight for the sought after “black gold” - that is, fighting for oil. Each side has its unique combat strategy and weaponry (e.g. chemical weapons, suicide squads, stealth technologies...), their warfare is divided into categories: anti-air weaponry, anti-tank weaponry, chemical weaponry, EMP weaponry and weapons of mass destruction."
